NODE_PROB: 0.05	EDGE_DENSITY: 0.9	GRAPH SIZE: 300
9500	=>	86,14	100,33
9550	=>	86,14	100,32
9600	=>	86,14	100,32
9650	=>	86,14	100,29
9700	=>	86,14	100,28
9750	=>	86,14	100,27
9800	=>	86,14	100,26
9850	=>	86,14	100,25
9900	=>	86,14	100,25
9950	=>	86,14	100,25
10000	=>	86,14	100,24
